file,label,score,d_euc,d_mah,proto_risk
window_112.csv,1,1.1851697669208863,0.34085879415833753,1.7920330349684623,0.07692307692307693
window_113.csv,1,2.1145727272640724,0.09096524380393838,3.4763897979342873,0.014492753623188406
window_114.csv,1,0.6039998898409958,0.014978934091139684,0.9967615570855585,0.014492753623188406
window_115.csv,1,1.1242054209606056,0.03277765798973822,1.8548714136689424,0.014492753623188406
window_116.csv,1,0.44982636512798135,0.016791588780103322,0.738899355219386,0.014492753623188406
window_117.csv,1,0.7768815235380931,0.02652217550239872,1.2791259925417577,0.014492753623188406
window_118.csv,1,0.6522159529945306,0.015656129654745193,1.076783064559647,0.014492753623188406
window_119.csv,1,48.50760333713103,4.918950304929243,78.37370989659992,0.07692307692307693
window_120.csv,1,69.58554990624535,4.371602935947816,113.78623907344276,0.023255813953488372
window_121.csv,1,71.07039702344953,4.5460656348055055,116.17375291935421,0.023255813953488372
window_122.csv,1,70.59256960806832,4.601578013292394,115.3496177044754,0.023255813953488372
window_123.csv,1,105.1458677647415,4.808236810093215,172.8056612028559,0.2
window_124.csv,1,18.781738034492008,0.8872687399549707,30.835452830366332,0.14285714285714285
window_125.csv,1,0.7996694293400863,0.021019561436956654,1.3198571425778007,0.014492753623188406
window_126.csv,1,0.4175754312706,0.013306107539649942,0.6868905394106437,0.014492753623188406
window_127.csv,1,1.0719037310239823,0.029513666625314756,1.7693339261234486,0.014492753623188406
window_128.csv,0,0.9687145355781137,0.032942840173293186,1.5956373469396783,0.014492753623188406
window_129.csv,0,0.5832954645166816,0.016262949602768688,0.96161217378922,0.014492753623188406
window_130.csv,0,0.14812154120971377,0.02469003119191133,0.1928575530869006,0.25
window_131.csv,0,19.60198943852734,1.4993275077764505,31.88698531032401,0.2
window_132.csv,0,0.717984633036889,0.17097362179080414,1.1072782751738315,0.023255813953488372
window_133.csv,0,1.0714857653282461,0.08993228863971006,1.7369674955683072,0.023255813953488372
window_134.csv,0,0.6373858282651179,0.09816490336775353,1.0093512930990718,0.023255813953488372
window_135.csv,0,0.9890216255171196,0.2801537058520421,1.4954720101153323,0.07692307692307693
window_136.csv,0,1.807358638710725,0.0815968978136516,2.969050490007185,0.014492753623188406
window_137.csv,0,0.4159799358433256,0.00857783740945277,0.686595515430285,0.014492753623188406
window_138.csv,0,0.38175534077820705,0.010630173145005655,0.6285283557873109,0.014492753623188406
window_139.csv,0,0.42631115871200803,0.012308823949747656,0.7019487269412749,0.014492753623188406
window_140.csv,0,0.830676882138985,0.02085022232255115,1.371620900133168,0.014492753623188406
window_141.csv,0,0.31612322176037,0.008308587583856266,0.5203022835381572,0.014492753623188406
window_142.csv,0,1.4267462794810513,0.1995956161657374,2.2652921448983707,0.07692307692307693
window_143.csv,0,2.571755824893205,0.29529785137465103,4.134734813475768,0.023255813953488372
window_144.csv,0,0.5939356799023229,0.08274765406629947,0.9446430038118071,0.023255813953488372
window_145.csv,0,0.6991896815694459,0.10796375546177175,1.1074582892259426,0.023255813953488372
window_146.csv,0,0.9321863083707002,0.16840342148637522,1.4361088032079792,0.2
window_147.csv,0,1.0403840428562063,0.06826981163626795,1.6760289751326864,0.14285714285714285
window_148.csv,0,0.42954372266831947,0.010148404588323856,0.7084165432158392,0.014492753623188406
window_149.csv,0,0.4597070135034383,0.010986442275459066,0.7582696757641363,0.014492753623188406
window_150.csv,0,0.2291161559514347,0.005704312571988588,0.3765926446958655,0.014492753623188406
window_151.csv,0,0.4108341271845672,0.012311557212059869,0.6761523077643841,0.014492753623188406
window_152.csv,0,0.42350418889189606,0.009730110725503532,0.698559800519877,0.014492753623188406
window_153.csv,0,0.6371840616676335,0.1771344731058111,0.9317395328931504,0.25
window_154.csv,0,16.155588973934,1.101870734426925,26.341712922676543,0.2
window_155.csv,0,0.45378972334442336,0.06474424711566394,0.7200681130239589,0.023255813953488372
window_156.csv,0,0.37383337979529424,0.05837471261142247,0.5899923076941979,0.023255813953488372
window_157.csv,0,0.9320285674575907,0.08147351421782167,1.5087682196614922,0.023255813953488372
window_158.csv,0,0.7342995137666604,0.2316772219373611,1.0951733991552406,0.07692307692307693
window_159.csv,0,2.2142992673125677,0.09944049626433037,3.6383630717849167,0.014492753623188406
window_160.csv,0,0.37292129691668174,0.008371546430554036,0.6149342627086611,0.014492753623188406
